run_name,fold,train_size,val_size,balanced_accuracy,recall,precision,f1,accuracy,random_state,K,T,eta,v_init,track_path,track_vweights,track_metrics,vweight_0,vweight_1,vweight_2,prototype_indices,prototypes_label_0,prototypes_label_1,K_0,K_1
m3glvq_k0_4_k1_7_eta_0003,1,1620,405,0.5936645841468177,0.8269230769230769,0.5771812080536913,0.6798418972332017,0.6,42,"{0: 4, 1: 7}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.3769215880833073,0.3204451216445093,0.3026332902721835,"[1494, 1543, 294, 445, 1359, 823, 984, 1442, 364, 1349, 1390]","[1494, 1543, 294, 445]","[1359, 823, 984, 1442, 364, 1349, 1390]",4,7
m3glvq_k0_4_k1_7_eta_0003,2,1620,405,0.5652211050370949,0.7548076923076923,0.5607142857142857,0.6434426229508197,0.5703703703703704,42,"{0: 4, 1: 7}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.3552992355336497,0.3360198027286052,0.3086809617377451,"[1503, 1548, 1351, 1476, 978, 1239, 1117, 910, 353, 1442, 297]","[1503, 1548, 1351, 1476]","[978, 1239, 1117, 910, 353, 1442, 297]",4,7
m3glvq_k0_4_k1_7_eta_0003,3,1620,405,0.5241545893719807,0.714975845410628,0.5285714285714286,0.6078028747433264,0.528395061728395,42,"{0: 4, 1: 7}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.3346065690259489,0.5370080678078373,0.1283853631662138,"[1492, 985, 1214, 14, 1097, 1544, 1554, 194, 682, 867, 165]","[1492, 985, 1214, 14]","[1097, 1544, 1554, 194, 682, 867, 165]",4,7
m3glvq_k0_4_k1_7_eta_0003,4,1620,405,0.572463768115942,0.7004830917874396,0.5686274509803921,0.6277056277056278,0.5753086419753086,42,"{0: 4, 1: 7}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5767130106141001,0.2860944081621532,0.1371925812237467,"[233, 384, 1048, 981, 1025, 834, 242, 759, 1368, 34, 1258]","[233, 384, 1048, 981]","[1025, 834, 242, 759, 1368, 34, 1258]",4,7
m3glvq_k0_4_k1_8_eta_0003,0,1620,405,0.6174590003904725,0.7019230769230769,0.6134453781512605,0.6547085201793722,0.6197530864197531,42,"{0: 4, 1: 8}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5710590239288679,0.2587968047364027,0.1701441713347295,"[254, 386, 1585, 726, 1466, 29, 1357, 668, 745, 1155, 1596, 31]","[254, 386, 1585, 726]","[1466, 29, 1357, 668, 745, 1155, 1596, 31]",4,8
m3glvq_k0_4_k1_8_eta_0003,1,1620,405,0.5550688207731355,0.7548076923076923,0.5528169014084507,0.6382113821138211,0.5604938271604938,42,"{0: 4, 1: 8}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5487743578113103,0.3200864681510656,0.1311391740376239,"[1494, 198, 294, 366, 442, 636, 1390, 1442, 258, 984, 201, 394]","[1494, 198, 294, 366]","[442, 636, 1390, 1442, 258, 984, 201, 394]",4,8
m3glvq_k0_4_k1_8_eta_0003,2,1620,405,0.5422564427957829,0.6682692307692307,0.547244094488189,0.6017316017316018,0.5456790123456791,42,"{0: 4, 1: 8}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5262015884446687,0.3446501333262947,0.1291482782290366,"[1541, 838, 188, 374, 1359, 978, 531, 1139, 1063, 664, 1015, 524]","[1541, 838, 188, 374]","[1359, 978, 531, 1139, 1063, 664, 1015, 524]",4,8
m3glvq_k0_4_k1_8_eta_0003,3,1620,405,0.5469916556873079,0.7101449275362319,0.5464684014869888,0.6176470588235293,0.5506172839506173,42,"{0: 4, 1: 8}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5477043786741626,0.2449812966719499,0.2073143246538876,"[1312, 957, 24, 1492, 1355, 1612, 1008, 856, 849, 1341, 1444, 260]","[1312, 957, 24, 1492]","[1355, 1612, 1008, 856, 849, 1341, 1444, 260]",4,8
m3glvq_k0_4_k1_8_eta_0003,4,1620,405,0.5747694334650857,0.7101449275362319,0.5697674418604651,0.632258064516129,0.5777777777777777,42,"{0: 4, 1: 8}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5701769129636384,0.2617963971756525,0.168026689860709,"[233, 1361, 1104, 188, 759, 1258, 382, 1055, 350, 1477, 1368, 1025]","[233, 1361, 1104, 188]","[759, 1258, 382, 1055, 350, 1477, 1368, 1025]",4,8
m3glvq_k0_4_k1_9_eta_0003,0,1620,405,0.5908824677860212,0.6538461538461539,0.5938864628820961,0.622425629290618,0.5925925925925926,42,"{0: 4, 1: 9}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5749289704705713,0.2774362215059136,0.1476348080235151,"[386, 1352, 1499, 983, 1132, 1217, 957, 1239, 1357, 668, 310, 366, 745]","[386, 1352, 1499, 983]","[1132, 1217, 957, 1239, 1357, 668, 310, 366, 745]",4,9
m3glvq_k0_4_k1_9_eta_0003,1,1620,405,0.5515911753221397,0.7884615384615384,0.5484949832775919,0.6469428007889546,0.5580246913580247,42,"{0: 4, 1: 9}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5774442083633046,0.2708382138871266,0.1517175777495688,"[366, 958, 96, 1494, 442, 394, 232, 644, 145, 1583, 724, 1490, 521]","[366, 958, 96, 1494]","[442, 394, 232, 644, 145, 1583, 724, 1490, 521]",4,9
m3glvq_k0_4_k1_9_eta_0003,2,1620,405,0.5745802420929325,0.6923076923076923,0.5737051792828686,0.6274509803921569,0.5777777777777777,42,"{0: 4, 1: 9}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5013336655091523,0.2879702246670166,0.210696109823831,"[830, 474, 1503, 507, 1117, 1560, 1133, 978, 1421, 353, 1442, 1127, 910]","[830, 474, 1503, 507]","[1117, 1560, 1133, 978, 1421, 353, 1442, 1127, 910]",4,9
m3glvq_k0_4_k1_9_eta_0003,3,1620,405,0.5496267018006149,0.7053140096618358,0.5488721804511278,0.6173361522198731,0.5530864197530864,42,"{0: 4, 1: 9}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5452730657960574,0.3141519797800353,0.1405749544239072,"[1292, 1536, 482, 957, 1146, 25, 1544, 916, 194, 1097, 1444, 1036, 682]","[1292, 1536, 482, 957]","[1146, 25, 1544, 916, 194, 1097, 1444, 1036, 682]",4,9
m3glvq_k0_4_k1_9_eta_0003,4,1620,405,0.580149319279754,0.6956521739130435,0.576,0.6301969365426695,0.582716049382716,42,"{0: 4, 1: 9}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.568761227284234,0.2514543441833197,0.1797844285324462,"[384, 775, 1005, 233, 1025, 1175, 238, 49, 350, 1182, 34, 759, 382]","[384, 775, 1005, 233]","[1025, 1175, 238, 49, 350, 1182, 34, 759, 382]",4,9
m3glvq_k0_4_k1_10_eta_0003,0,1620,405,0.5990091761030847,0.8173076923076923,0.5821917808219178,0.6799999999999999,0.6049382716049383,42,"{0: 4, 1: 10}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.3754929500872417,0.323423098092245,0.3010839518205132,"[1352, 222, 739, 299, 1472, 1583, 347, 1367, 1217, 668, 1155, 745, 338, 1357]","[1352, 222, 739, 299]","[1472, 1583, 347, 1367, 1217, 668, 1155, 745, 338, 1357]",4,10
m3glvq_k0_4_k1_10_eta_0003,1,1620,405,0.5451849863334635,0.7451923076923077,0.545774647887324,0.6300813008130082,0.5506172839506173,42,"{0: 4, 1: 10}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.4580351845441056,0.287809562715154,0.2541552527407404,"[1494, 870, 1073, 1267, 725, 26, 984, 1359, 1596, 1029, 429, 687, 929, 1349]","[1494, 870, 1073, 1267]","[725, 26, 984, 1359, 1596, 1029, 429, 687, 929, 1349]",4,10
m3glvq_k0_4_k1_10_eta_0003,2,1620,405,0.5318235064427959,0.7692307692307693,0.5351170568561873,0.631163708086785,0.5382716049382716,42,"{0: 4, 1: 10}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5411059006034483,0.326578977316467,0.1323151220800846,"[1503, 474, 374, 1247, 1007, 1139, 212, 1359, 1361, 1392, 1442, 531, 1059, 978]","[1503, 474, 374, 1247]","[1007, 1139, 212, 1359, 1361, 1392, 1442, 531, 1059, 978]",4,10
m3glvq_k0_4_k1_10_eta_0003,3,1620,405,0.5234958278436539,0.7439613526570048,0.5273972602739726,0.6172344689378758,0.528395061728395,42,"{0: 4, 1: 10}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5724133135480213,0.2791659169303999,0.1484207695215788,"[1492, 14, 24, 302, 67, 682, 817, 1194, 701, 1099, 763, 1320, 433, 1444]","[1492, 14, 24, 302]","[67, 682, 817, 1194, 701, 1099, 763, 1320, 433, 1444]",4,10
m3glvq_k0_4_k1_10_eta_0003,4,1620,405,0.5288757136583224,0.7294685990338164,0.5316901408450704,0.615071283095723,0.5333333333333333,42,"{0: 4, 1: 10}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.563935028991944,0.3048752222313475,0.1311897487767084,"[1048, 1005, 384, 233, 34, 1443, 207, 49, 1238, 1182, 681, 31, 376, 759]","[1048, 1005, 384, 233]","[34, 1443, 207, 49, 1238, 1182, 681, 31, 376, 759]",4,10
m3glvq_k0_5_k1_3_eta_0003,0,1620,405,0.5429641741507224,0.3701923076923077,0.5789473684210527,0.4516129032258065,0.5382716049382716,42,"{0: 5, 1: 3}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5738419342053166,0.2178501985485763,0.2083078672461071,"[726, 1426, 1358, 494, 983, 627, 1447, 1398]","[726, 1426, 1358, 494, 983]","[627, 1447, 1398]",5,3
m3glvq_k0_5_k1_3_eta_0003,1,1620,405,0.5533605037094884,0.5432692307692307,0.5678391959798995,0.5552825552825553,0.5530864197530864,42,"{0: 5, 1: 3}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5726629808186329,0.2481108767801824,0.1792261424011846,"[1015, 198, 870, 366, 1494, 1442, 692, 201]","[1015, 198, 870, 366, 1494]","[1442, 692, 201]",5,3
m3glvq_k0_5_k1_3_eta_0003,2,1620,405,0.5934083365872707,0.7451923076923077,0.5849056603773585,0.6553911205073997,0.5975308641975309,42,"{0: 5, 1: 3}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.3467471992867816,0.3367243473077052,0.3165284534055133,"[1503, 294, 150, 1351, 1548, 1442, 698, 978]","[1503, 294, 150, 1351, 1548]","[1442, 698, 978]",5,3
m3glvq_k0_5_k1_3_eta_0003,3,1620,405,0.4801273605621431,0.429951690821256,0.489010989010989,0.4575835475578406,0.4790123456790123,42,"{0: 5, 1: 3}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.2081928627275217,0.573447948679075,0.2183591885934032,"[1241, 1039, 1492, 482, 631, 194, 817, 231]","[1241, 1039, 1492, 482, 631]","[194, 817, 231]",5,3
m3glvq_k0_5_k1_3_eta_0003,4,1620,405,0.5856389986824769,0.6763285024154589,0.5833333333333334,0.6263982102908278,0.5876543209876544,42,"{0: 5, 1: 3}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.4412757121235727,0.3563542673195535,0.2023700205568737,"[616, 1583, 740, 467, 973, 1258, 759, 1025]","[616, 1583, 740, 467, 973]","[1258, 759, 1025]",5,3
m3glvq_k0_5_k1_4_eta_0003,0,1620,405,0.5796563842249122,0.6923076923076923,0.5783132530120482,0.6301969365426696,0.582716049382716,42,"{0: 5, 1: 4}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.3543396802527118,0.3282646055537188,0.3173957141935693,"[1358, 171, 1537, 1058, 299, 668, 1447, 1398, 462]","[1358, 171, 1537, 1058, 299]","[668, 1447, 1398, 462]",5,4
m3glvq_k0_5_k1_4_eta_0003,1,1620,405,0.5877952948067161,0.7644230769230769,0.5781818181818181,0.6583850931677018,0.5925925925925926,42,"{0: 5, 1: 4}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.3535368161493313,0.3290425788341889,0.3174206050164799,"[1494, 1386, 25, 1543, 958, 1390, 1349, 984, 1442]","[1494, 1386, 25, 1543, 958]","[1390, 1349, 984, 1442]",5,4
m3glvq_k0_5_k1_4_eta_0003,2,1620,405,0.5691258297540023,0.5240384615384616,0.5891891891891892,0.5547073791348601,0.5679012345679012,42,"{0: 5, 1: 4}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5582381124979603,0.2495151378411259,0.1922467496609138,"[1503, 248, 1247, 1005, 400, 978, 1359, 1015, 1442]","[1503, 248, 1247, 1005, 400]","[978, 1359, 1015, 1442]",5,4
m3glvq_k0_5_k1_4_eta_0003,3,1620,405,0.5079051383399209,0.5410628019323671,0.5185185185185185,0.529550827423168,0.508641975308642,42,"{0: 5, 1: 4}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.3204689008447564,0.5493568884517963,0.1301742107034472,"[1492, 985, 1241, 482, 24, 231, 682, 194, 840]","[1492, 985, 1241, 482, 24]","[231, 682, 194, 840]",5,4
m3glvq_k0_5_k1_4_eta_0003,4,1620,405,0.5357927097057532,0.4251207729468599,0.5569620253164557,0.4821917808219177,0.5333333333333333,42,"{0: 5, 1: 4}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5721276784521195,0.2769767111470955,0.1508956104007851,"[534, 384, 1053, 233, 973, 268, 759, 1025, 631]","[534, 384, 1053, 233, 973]","[268, 759, 1025, 631]",5,4
m3glvq_k0_5_k1_5_eta_0003,0,1620,405,0.5817917805544709,0.7067307692307693,0.5787401574803149,0.6363636363636364,0.5851851851851851,42,"{0: 5, 1: 5}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5653301445306745,0.2973285261759619,0.1373413292933634,"[1333, 739, 494, 299, 222, 1217, 1447, 462, 1398, 630]","[1333, 739, 494, 299, 222]","[1217, 1447, 462, 1398, 630]",5,5
m3glvq_k0_5_k1_5_eta_0003,1,1620,405,0.5314330339711051,0.6923076923076923,0.5373134328358209,0.6050420168067226,0.5358024691358024,42,"{0: 5, 1: 5}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.2146519799541432,0.5740462597268493,0.2113017603190075,"[366, 1494, 597, 294, 620, 201, 1433, 734, 520, 1442]","[366, 1494, 597, 294, 620]","[201, 1433, 734, 520, 1442]",5,5
m3glvq_k0_5_k1_5_eta_0003,2,1620,405,0.595165462709879,0.5913461538461539,0.6089108910891089,0.6,0.5950617283950618,42,"{0: 5, 1: 5}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5662553553214863,0.2345275243582084,0.1992171203203052,"[188, 1476, 320, 1503, 830, 962, 1392, 978, 1442, 910]","[188, 1476, 320, 1503, 830]","[962, 1392, 978, 1442, 910]",5,5
m3glvq_k0_5_k1_5_eta_0003,3,1620,405,0.4694773825208608,0.4541062801932367,0.4795918367346938,0.466501240694789,0.4691358024691358,42,"{0: 5, 1: 5}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.3495667343597599,0.5234306993293619,0.1270025663108781,"[24, 619, 412, 985, 957, 194, 165, 682, 1444, 771]","[24, 619, 412, 985, 957]","[194, 165, 682, 1444, 771]",5,5
m3glvq_k0_5_k1_5_eta_0003,4,1620,405,0.516798418972332,0.4830917874396135,0.5291005291005291,0.5050505050505051,0.5160493827160494,42,"{0: 5, 1: 5}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5708446460707505,0.276829395427378,0.1523259585018715,"[1005, 786, 384, 403, 973, 759, 207, 631, 766, 1025]","[1005, 786, 384, 403, 973]","[759, 207, 631, 766, 1025]",5,5
m3glvq_k0_5_k1_6_eta_0003,0,1620,405,0.6147989066770793,0.6153846153846154,0.6274509803921569,0.6213592233009709,0.6148148148148148,42,"{0: 5, 1: 6}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5708278048895471,0.2279637872662734,0.2012084078441794,"[1348, 1499, 477, 983, 494, 15, 1398, 668, 1357, 1447, 1132]","[1348, 1499, 477, 983, 494]","[15, 1398, 668, 1357, 1447, 1132]",5,6
m3glvq_k0_5_k1_6_eta_0003,1,1620,405,0.5967395548613823,0.8076923076923077,0.5813148788927336,0.676056338028169,0.6024691358024692,42,"{0: 5, 1: 6}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.3557629727081253,0.333654149371565,0.3105828779203097,"[1494, 294, 25, 1386, 1543, 1349, 1390, 1359, 1442, 364, 984]","[1494, 294, 25, 1386, 1543]","[1349, 1390, 1359, 1442, 364, 984]",5,6
m3glvq_k0_5_k1_6_eta_0003,2,1620,405,0.5403894962905116,0.6442307692307693,0.5469387755102041,0.5916114790286976,0.5432098765432098,42,"{0: 5, 1: 6}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5594600178005801,0.2601094819682366,0.1804305002311834,"[1005, 1247, 1503, 1243, 1471, 978, 1127, 353, 1427, 285, 1442]","[1005, 1247, 1503, 1243, 1471]","[978, 1127, 353, 1427, 285, 1442]",5,6
m3glvq_k0_5_k1_6_eta_0003,3,1620,405,0.5338164251207729,0.6231884057971014,0.5397489539748954,0.57847533632287,0.5358024691358024,42,"{0: 5, 1: 6}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5747131679902723,0.273710503882098,0.1515763281276296,"[1492, 482, 959, 957, 1039, 817, 682, 507, 1003, 1146, 763]","[1492, 482, 959, 957, 1039]","[817, 682, 507, 1003, 1146, 763]",5,6
m3glvq_k0_5_k1_6_eta_0003,4,1620,405,0.5869565217391304,0.6183574879227053,0.5925925925925926,0.6052009456264775,0.5876543209876544,42,"{0: 5, 1: 6}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5748897408942963,0.2848443261607931,0.1402659329449105,"[1005, 384, 973, 233, 202, 207, 759, 1025, 171, 349, 1368]","[1005, 384, 973, 233, 202]","[207, 759, 1025, 171, 349, 1368]",5,6
m3glvq_k0_5_k1_7_eta_0003,0,1620,405,0.5330559351815697,0.5432692307692307,0.5458937198067633,0.5445783132530121,0.5333333333333333,42,"{0: 5, 1: 7}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5742332845426802,0.2201479792838724,0.2056187361734474,"[511, 386, 422, 1499, 956, 65, 218, 1447, 668, 178, 366, 194]","[511, 386, 422, 1499, 956]","[65, 218, 1447, 668, 178, 366, 194]",5,7
m3glvq_k0_5_k1_7_eta_0003,1,1620,405,0.5200971300273332,0.5528846153846154,0.5324074074074074,0.5424528301886793,0.5209876543209877,42,"{0: 5, 1: 7}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5619691277688663,0.2936478144232147,0.1443830578079188,"[1229, 1299, 198, 366, 25, 78, 1431, 359, 201, 442, 725, 148]","[1229, 1299, 198, 366, 25]","[78, 1431, 359, 201, 442, 725, 148]",5,7
m3glvq_k0_5_k1_7_eta_0003,2,1620,405,0.574311792268645,0.7019230769230769,0.5725490196078431,0.630669546436285,0.5777777777777777,42,"{0: 5, 1: 7}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.3827075531641119,0.336536768265234,0.2807556785706539,"[1503, 830, 474, 294, 1005, 1421, 1359, 353, 723, 1063, 910, 978]","[1503, 830, 474, 294, 1005]","[1421, 1359, 353, 723, 1063, 910, 978]",5,7
m3glvq_k0_5_k1_7_eta_0003,3,1620,405,0.4872639437856829,0.6714975845410628,0.5018050541516246,0.5743801652892563,0.491358024691358,42,"{0: 5, 1: 7}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.2275290012630152,0.5753702402460908,0.1971007584908939,"[302, 1492, 1241, 656, 482, 771, 763, 1003, 143, 682, 632, 1489]","[302, 1492, 1241, 656, 482]","[771, 763, 1003, 143, 682, 632, 1489]",5,7
m3glvq_k0_5_k1_7_eta_0003,4,1620,405,0.5614844093104963,0.6280193236714976,0.5652173913043478,0.5949656750572082,0.562962962962963,42,"{0: 5, 1: 7}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5462293019722831,0.3252556187509494,0.1285150792767675,"[740, 1225, 102, 384, 1005, 151, 1025, 971, 1368, 834, 1364, 242]","[740, 1225, 102, 384, 1005]","[151, 1025, 971, 1368, 834, 1364, 242]",5,7
m3glvq_k0_5_k1_8_eta_0003,0,1620,405,0.5059303006638032,0.6057692307692307,0.5185185185185185,0.5587583148558758,0.508641975308642,42,"{0: 5, 1: 8}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5770413388563564,0.261643293838555,0.1613153673050885,"[1352, 386, 983, 422, 1499, 381, 366, 668, 1139, 178, 194, 1463, 29]","[1352, 386, 983, 422, 1499]","[381, 366, 668, 1139, 178, 194, 1463, 29]",5,8
m3glvq_k0_5_k1_8_eta_0003,1,1620,405,0.5986065013666537,0.8317307692307693,0.5805369127516778,0.6837944664031621,0.6049382716049383,42,"{0: 5, 1: 8}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.360061436726151,0.3252242523383474,0.3147143109355015,"[1543, 25, 517, 294, 1494, 1390, 233, 1442, 364, 51, 1349, 984, 1359]","[1543, 25, 517, 294, 1494]","[1390, 233, 1442, 364, 51, 1349, 984, 1359]",5,8
m3glvq_k0_5_k1_8_eta_0003,2,1620,405,0.5684303006638032,0.7307692307692307,0.5650557620817844,0.6373165618448636,0.5728395061728395,42,"{0: 5, 1: 8}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.3748393388774985,0.3480302976421914,0.2771303634803101,"[188, 1351, 1503, 1145, 1247, 1127, 353, 910, 1359, 978, 1577, 230, 1442]","[188, 1351, 1503, 1145, 1247]","[1127, 353, 910, 1359, 978, 1577, 230, 1442]",5,8
m3glvq_k0_5_k1_8_eta_0003,3,1620,405,0.532389108476065,0.5748792270531401,0.5409090909090909,0.5573770491803278,0.5333333333333333,42,"{0: 5, 1: 8}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5141280755200639,0.3577626072742902,0.1281093172056458,"[619, 1104, 1039, 179, 1422, 817, 1097, 1003, 1444, 682, 763, 632, 1544]","[619, 1104, 1039, 179, 1422]","[817, 1097, 1003, 1444, 682, 763, 632, 1544]",5,8
m3glvq_k0_5_k1_8_eta_0003,4,1620,405,0.5875054896794027,0.7053140096618358,0.5816733067729084,0.6375545851528386,0.5901234567901235,42,"{0: 5, 1: 8}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5706169731180296,0.2692507957432539,0.1601322311387165,"[616, 1118, 1053, 775, 233, 336, 1368, 350, 31, 1380, 1404, 382, 1025]","[616, 1118, 1053, 775, 233]","[336, 1368, 350, 31, 1380, 1404, 382, 1025]",5,8
m3glvq_k0_5_k1_9_eta_0003,0,1620,405,0.5271622413119875,0.6634615384615384,0.5348837209302325,0.592274678111588,0.5308641975308642,42,"{0: 5, 1: 9}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5320933591921249,0.3354365989591106,0.1324700418487645,"[299, 1200, 386, 1352, 1537, 366, 178, 463, 228, 1083, 29, 194, 668, 852]","[299, 1200, 386, 1352, 1537]","[366, 178, 463, 228, 1083, 29, 194, 668, 852]",5,9
m3glvq_k0_5_k1_9_eta_0003,1,1620,405,0.5429153650917611,0.7355769230769231,0.5444839857651246,0.6257668711656442,0.5481481481481482,42,"{0: 5, 1: 9}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5738192698794812,0.2304430262687322,0.1957377038517864,"[198, 366, 294, 1494, 398, 442, 1022, 1583, 644, 521, 145, 1490, 526, 1377]","[198, 366, 294, 1494, 398]","[442, 1022, 1583, 644, 521, 145, 1490, 526, 1377]",5,9
m3glvq_k0_5_k1_9_eta_0003,2,1620,405,0.5645621827411167,0.6875,0.5652173913043478,0.6203904555314533,0.5679012345679012,42,"{0: 5, 1: 9}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5131924956640536,0.3625315010016968,0.1242760033342495,"[1064, 374, 188, 1541, 1247, 730, 1442, 1007, 978, 1359, 230, 297, 910, 353]","[1064, 374, 188, 1541, 1247]","[730, 1442, 1007, 978, 1359, 230, 297, 910, 353]",5,9
m3glvq_k0_5_k1_9_eta_0003,3,1620,405,0.5045015371102327,0.6908212560386473,0.5143884892086331,0.5896907216494846,0.508641975308642,42,"{0: 5, 1: 9}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.2999416646089889,0.5689305630773663,0.1311277723136448,"[482, 957, 476, 1586, 357, 1403, 50, 1097, 1008, 916, 194, 632, 1544, 218]","[482, 957, 476, 1586, 357]","[1403, 50, 1097, 1008, 916, 194, 632, 1544, 218]",5,9
m3glvq_k0_5_k1_9_eta_0003,4,1620,405,0.560935441370224,0.6521739130434783,0.5625,0.6040268456375839,0.562962962962963,42,"{0: 5, 1: 9}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5690146011105244,0.2379138496934738,0.1930715491960019,"[1327, 403, 740, 384, 775, 1364, 49, 757, 758, 151, 681, 759, 285, 674]","[1327, 403, 740, 384, 775]","[1364, 49, 757, 758, 151, 681, 759, 285, 674]",5,9
